"text",intent
"i want to edit my instance details to match our company information",edit_instance
"how can i edit multiple instances to update their settings",edit_instance
"i need to edit my instance to change the webhook url",edit_instance
"can you show me how to edit an instance's name and description",edit_instance
"i'd like to edit my instance settings to adjust message delays",edit_instance
"how do i edit an instance to enable or disable certain features",edit_instance
"i want to modify my instance configuration for better performance",edit_instance
"can you help me edit the settings of my production instance",edit_instance
"i need to edit my instance to update the api credentials",edit_instance
"how can i edit an instance to change its status or priority",edit_instance
"i'd like to edit my instance to customize the automated responses",edit_instance
"can you guide me on editing instance settings for compliance",edit_instance
"i want to edit my instance name from the default to something meaningful",edit_instance
"how do i edit an instance's configuration without disconnecting it",edit_instance
"i need to edit my instance to update the business profile information",edit_instance
"can you help me edit multiple instances with the same settings",edit_instance
"i'd like to edit my instance to change the message sending limits",edit_instance
"how can i edit an instance to update its contact information",edit_instance
"i want to modify my instance settings to improve delivery rates",edit_instance
"can you show me how to edit instance parameters in bulk",edit_instance
"i need to edit my instance to change the authentication method",edit_instance
"how do i edit an instance to update its integration settings",edit_instance
"i'd like to edit my instance configuration to enable webhooks",edit_instance
"can you help me edit the advanced settings of my whatsapp instance",edit_instance
"i want to edit my instance to rename it and update its description",edit_instance
"i need to create a customer group for all my vip clients so i can send them exclusive offers",create_group
"can you help me create different groups to segment my contacts by interest",create_group
"how do i create a group for customers who purchased specific products",create_group
"i'd like to create a group of contacts who signed up for my newsletter",create_group
"can you guide me through creating groups for different marketing segments",create_group
"i want to create a group for inactive customers to target with reactivation campaigns",create_group
"how can i create multiple groups to organize my contacts by region",create_group
"i need to create a group for beta testers of my new product",create_group
"can you show me how to create a group and add contacts to it",create_group
"i'd like to create groups based on customer purchase history",create_group
"how do i create a group for contacts who attended my event",create_group
"i want to create different groups for my b2b and b2c customers",create_group
"can you help me create a group for high-value customers",create_group
"i need to create groups to organize contacts by their preferences",create_group
"how can i create a group for contacts who need follow-up",create_group
"i'd like to create a group specifically for my loyalty program members",create_group
"can you guide me on creating groups for targeted campaigns",create_group
"i want to create a group of contacts who requested product demos",create_group
"how do i create groups to separate customers by industry",create_group
"i need to create a group for contacts who abandoned their shopping carts",create_group
"can you help me create groups based on customer engagement levels",create_group
"i'd like to create a group for contacts in a specific geographic area",create_group
"how can i create multiple groups for different customer journeys",create_group
"i want to create a group for contacts who need special attention",create_group
"can you show me how to create and manage customer groups",create_group
"i need to create groups to organize my growing contact database",create_group
"how do i create a group for wholesale customers versus retail",create_group
"i'd like to create groups for different stages of the sales funnel",create_group
"can you help me create a group for contacts who opted in to promotions",create_group
"i want to create targeted groups for my upcoming campaign",create_group
"i need to edit my customer group name to better reflect the segment it represents",edit_group
"can you help me modify a group to add or remove contacts",edit_group
"how do i edit a group to update its description and settings",edit_group
"i'd like to edit my vip group to include new high-value customers",edit_group
"can you guide me through editing group details and member list",edit_group
"i want to edit my groups to reorganize my contact segments",edit_group
"how can i edit a group's name without affecting the contacts in it",edit_group
"i need to edit a group to remove customers who unsubscribed",edit_group
"can you show me how to edit multiple groups at once",edit_group
"i'd like to edit my group settings to change the targeting criteria",edit_group
"how do i edit a group to merge it with another group",edit_group
"i want to modify my groups to reflect current customer categories",edit_group
"can you help me edit a group to update its membership",edit_group
"i need to edit groups to clean up outdated segments",edit_group
"how can i edit a group to add contacts from a recent import",edit_group
"i'd like to edit my promotional group to exclude certain contacts",edit_group
"can you guide me on editing group properties",edit_group
"i want to edit a group name from the default to something descriptive",edit_group
"how do i edit a group to change which contacts are included",edit_group
"i need to edit my customer groups to align with new business segments",edit_group
"can you help me edit groups to improve campaign targeting",edit_group
"i'd like to edit a group to update the contact filter criteria",edit_group
"how can i edit my groups to remove duplicate members",edit_group
"i want to modify group settings to better organize my contacts",edit_group
"can you show me how to edit a group's configuration",edit_group
"i need to edit several groups to standardize their naming",edit_group
"how do i edit a group to add newly acquired contacts",edit_group
"i'd like to edit my groups to reflect the current customer journey",edit_group
"can you help me edit a group to split it into smaller segments",edit_group
"i want to edit my group structure to improve campaign performance",edit_group
"i need to delete old customer groups that are no longer relevant to my business",delete_group
"can you help me remove a group that was created for a past campaign",delete_group
"how do i delete multiple groups that i don't use anymore",delete_group
"i'd like to delete a test group i created while learning the system",delete_group
"can you guide me through deleting groups without deleting the contacts",delete_group
"i want to delete all inactive groups to clean up my account",delete_group
"how can i delete a group that has no members",delete_group
"i need to delete groups from old campaigns to keep things organized",delete_group
"can you show me how to delete a specific group by name",delete_group
"i'd like to delete duplicate groups that were created by mistake",delete_group
"how do i delete a group and reassign its members to another group",delete_group
"i want to remove groups that are no longer part of my marketing strategy",delete_group
"can you help me delete outdated customer segments",delete_group
"i need to delete groups created by former employees",delete_group
"how can i delete all test groups at once",delete_group
"i'd like to delete a group that's causing confusion in my contact organization",delete_group
"can you guide me on safely deleting groups",delete_group
"i want to delete unused groups to simplify my contact management",delete_group
"how do i delete a group without affecting other groups",delete_group
"i need to delete seasonal campaign groups after the season ends",delete_group
"can you help me delete groups that have served their purpose",delete_group
"i'd like to delete a group and move its contacts elsewhere",delete_group
"how can i delete multiple groups in one action",delete_group
"i want to remove a group that was set up incorrectly",delete_group
"can you show me how to delete groups and keep my contact list clean",delete_group
"i need to delete old segmentation groups that are no longer accurate",delete_group
"how do i delete a group completely from my account",delete_group
"i'd like to delete groups associated with discontinued products",delete_group
"can you help me delete all groups except my active ones",delete_group
"i want to delete temporary groups that were used for one-time campaigns",delete_group
"can you explain what chattea is and how it can help my business grow",what_for
"i'm new here and would like to know what this platform is designed to do",what_for
"what exactly does this whatsapp business management platform offer",what_for
"can you tell me what features and capabilities are available on chattea",what_for
"i'd like to understand what this service is for and how it works",what_for
"what can i accomplish using this whatsapp business api platform",what_for
"can you give me an overview of what chattea does for businesses",what_for
"what is the main purpose of this platform and who is it for",what_for
"i want to know what makes this platform different from regular whatsapp",what_for
"can you explain what whatsapp business api management means",what_for
"what kind of businesses would benefit from using this platform",what_for
"can you describe all the features available in this service",what_for
"what problems does this platform solve for business owners",what_for
"i'd like to know what i can do with chattea that i can't do with normal whatsapp",what_for
"can you tell me about the bulk messaging and automation features",what_for
"what is this platform's approach to managing customer communications",what_for
"can you explain how this platform helps with whatsapp marketing",what_for
"what are the key features that make this platform valuable",what_for
"i want to understand the full capabilities of this whatsapp business tool",what_for
"can you give me a comprehensive overview of what's included",what_for
"what does this platform do differently than other whatsapp solutions",what_for
"can you explain the whatsapp business api and how this platform uses it",what_for
"what can i expect to achieve using this service for my business",what_for
"i'd like to know all about the features before i commit",what_for
"can you describe how this platform manages multiple whatsapp instances",what_for
"what is the vision behind chattea and what problems does it solve",what_for
"can you tell me about the contact management and segmentation features",what_for
"what makes this platform suitable for businesses of different sizes",what_for
"i want to understand what this platform offers compared to competitors",what_for
"can you explain what i'll be able to do once i start using chattea",what_for
"i'd like to know about your pricing plans and what's included in each tier",pricing
"can you break down the cost structure and subscription options available",pricing
"what are the different pricing levels and what features do they include",pricing
"how much would it cost for me to use this platform for my small business",pricing
"can you explain the difference between your basic and premium plans",pricing
"i want to know the monthly and annual pricing for all available plans",pricing
"what's included in the free trial and what happens when it expires",pricing
"can you tell me about any discounts for annual subscriptions",pricing
"how does the pricing scale as my business grows and i need more features",pricing
"what are the costs associated with sending bulk messages",pricing
"can you provide a detailed breakdown of all fees and charges",pricing
"i'd like to compare the features and prices of different subscription tiers",pricing
"what's the most affordable plan that includes bulk messaging",pricing
"can you explain if there are any hidden costs or additional fees",pricing
"how much does it cost to add extra whatsapp instances to my account",pricing
"what payment methods do you accept for subscription plans",pricing
"can you tell me about any enterprise or custom pricing options",pricing
"i want to know if there's a money-back guarantee or refund policy",pricing
"what's the pricing for businesses that need high-volume messaging",pricing
"can you explain the payment cycle and when i'll be charged",pricing
"how do i upgrade or downgrade my subscription plan",pricing
"what features are exclusive to the higher-tier pricing plans",pricing
"can you tell me if there are any setup fees or onboarding costs",pricing
"i'd like to know the exact monthly cost for the plan that fits my needs",pricing
"what's included in the price versus what costs extra",pricing
"can you provide pricing information for teams or multiple users",pricing
"how does your pricing compare to other whatsapp business api providers",pricing
"what happens to my data if i cancel my subscription",pricing
"can you explain the trial period terms and conditions",pricing
"i want to understand the full cost of ownership before making a decision",pricing
"how can i get in touch with your customer support team if i have issues",contact
"i need help with a technical problem, who should i contact",contact
"can you provide me with the support email or phone number",contact
"what are the different ways i can reach out for assistance",contact
"i'd like to speak with someone from your team about my account",contact
"how do i contact support if something isn't working properly",contact
"can you give me the contact information for technical support",contact
"what's the best way to get help with my whatsapp instance",contact
"i need urgent assistance, how can i reach someone quickly",contact
"can you tell me if there's live chat support available",contact
"how do i submit a support ticket for my issue",contact
"what are your support hours and response times",contact
"i'd like to contact sales to discuss enterprise options",contact
"can you provide contact details for billing inquiries",contact
"how can i reach out to report a bug or technical issue",contact
"what's the process for getting help with account problems",contact
"i need to contact support about a payment issue",contact
"can you give me the email address for customer service",contact
"how do i get in touch with your team for partnership inquiries",contact
"what channels are available for customer support",contact
"i'd like to know if you offer phone support or only email",contact
"can you tell me how to contact support outside business hours",contact
"how do i reach someone for help with api integration",contact
"what's the fastest way to get a response from your support team",contact
"i need to contact support about suspicious activity on my account",contact
"can you provide me with all available contact methods",contact
"how do i escalate an issue that hasn't been resolved",contact
"what's the support email for urgent technical problems",contact
"i'd like to speak with a representative about custom solutions",contact
"can you tell me how to contact your team for feedback or suggestions",contact
"thanks for your help",unknown
"that makes sense now",unknown
"i appreciate the information",unknown
"okay i understand",unknown
"got it thanks",unknown
"that's helpful",unknown
"perfect thanks",unknown
"makes sense",unknown
"i see what you mean",unknown
"okay cool",unknown
"sounds good to me",unknown
"i'll try that",unknown
"let me think about it",unknown
"not sure yet",unknown
"maybe later",unknown
"i'll get back to you",unknown
"hmm interesting",unknown
"okay then",unknown
"fair enough",unknown
"i guess so",unknown
"whatever works",unknown
"sure thing",unknown
"absolutely",unknown
"definitely",unknown
"for sure",unknown
"you bet",unknown
"of course",unknown
"certainly",unknown
"right",unknown
"exactly",unknown
"yup",unknown
"yep",unknown
"yeah",unknown
"nah",unknown
"nope",unknown
"not really",unknown
"i don't think so",unknown
"probably not",unknown
"doubt it",unknown
"can't say",unknown
"who knows",unknown
"beats me",unknown
"no idea",unknown
"not a clue",unknown
"couldn't tell you",unknown
"your guess is as good as mine",unknown
"i'm not sure about that",unknown
"random",unknown
"just checking",unknown
"never mind",unknown
"forget about it",unknown
"it's nothing",unknown
"doesn't matter",unknown
"not important",unknown
"how do i send a message to all my subscribers about the new product launch happening next week",send_message
"i want to broadcast an urgent message to everyone in my contact list right now",send_message
"can you help me send the same promotional text to 500 customers at once",send_message
"i need to send a bulk whatsapp message announcing our store reopening",send_message
"how can i message all my customers about the upcoming maintenance",send_message
"i'd like to send a flash sale notification to my entire database",send_message
"can you show me how to send mass messages to my contact groups",send_message
"i want to send order confirmation messages to multiple customers",send_message
"how do i broadcast a message with images to all my followers",send_message
"i need to send appointment reminders to everyone scheduled for tomorrow",send_message
"can you help me send a thank you message to all recent buyers",send_message
"i want to notify all customers about our price increase effective next month",send_message
"how can i send a survey message to my entire customer base",send_message
"i'd like to broadcast shipping updates to customers waiting for orders",send_message
"can you guide me on sending personalized bulk messages",send_message
"i need to send a message about our policy changes to all users",send_message
"how do i send a message blast about our referral program",send_message
"i want to send event invitations to my vip contact list",send_message
"can you help me send a message campaign for our anniversary sale",send_message
"i'd like to broadcast a message with our new business hours",send_message
"i want to schedule promotional messages for black friday to go out at 12:01 am",schedule_message
"can you help me set up scheduled messages for my entire december campaign",schedule_message
"how do i schedule a message to send next monday morning at 9am",schedule_message
"i'd like to schedule reminder messages for customers with appointments this week",schedule_message
"can you show me how to schedule messages to go out while i'm on vacation",schedule_message
"i need to schedule a series of educational messages over the next 30 days",schedule_message
"how can i schedule messages for different customer segments at optimal times",schedule_message
"i want to schedule follow-up messages for new customer onboarding",schedule_message
"can you guide me on scheduling automated birthday messages for customers",schedule_message
"i'd like to schedule my weekly newsletter to send every friday at noon",schedule_message
"how do i schedule messages for a drip campaign over several weeks",schedule_message
"i need to schedule promotional messages for our upcoming product drops",schedule_message
"can you help me schedule messages to send at different times across time zones",schedule_message
"i want to schedule reminder messages for customers who abandoned carts",schedule_message
"how can i schedule a message to send exactly one week from today",schedule_message
"i'd like to schedule messages for my flash sales happening throughout the month",schedule_message
"can you show me how to schedule recurring messages for monthly updates",schedule_message
"i need to schedule messages for different phases of my marketing funnel",schedule_message
"how do i schedule a countdown message series leading up to my event",schedule_message
"i want to schedule post-purchase follow-up messages for customer feedback",schedule_message
"i need to validate all the phone numbers in my csv file before importing them",filter_number
"can you help me filter out international numbers from my contact list",filter_number
"how do i filter my database to show only whatsapp-active numbers",filter_number
"i want to filter my contacts to remove any that are marked as invalid",filter_number
"can you show me how to filter numbers by country code",filter_number
"i'd like to filter my list to identify mobile vs landline numbers",filter_number
"how can i filter contacts to remove those who've opted out",filter_number
"i need to filter my database to find numbers with formatting issues",filter_number
"can you guide me on filtering contacts to ensure compliance",filter_number
"i want to filter my list to remove numbers that bounced",filter_number
"how do i filter contacts to segment by geographic region",filter_number
"i'd like to filter my database to identify premium mobile numbers",filter_number
"can you help me filter out test numbers from my production list",filter_number
"i need to filter contacts to find those added in the last 30 days",filter_number
"how can i filter numbers to check which ones are verified",filter_number
"i want to filter my contact list to remove corporate landlines",filter_number
"can you show me how to filter and clean my entire database",filter_number
"i'd like to filter contacts to separate paying customers from leads",filter_number
"how do i filter numbers to identify which carrier they use",filter_number
"i need to filter my list to ensure gdpr compliance",filter_number
"i want to create a new whatsapp instance for my second business location",create_instance
"can you help me set up a whatsapp instance for my online boutique",create_instance
"how do i create multiple instances for different product lines",create_instance
"i'd like to create an instance dedicated to customer support",create_instance
"can you guide me through creating an instance for my startup",create_instance
"i need to create a test instance before going live with customers",create_instance
"how can i create an instance and link it to my business number",create_instance
"i want to create separate instances for sales and marketing teams",create_instance
"can you show me how to create an instance step by step",create_instance
"i'd like to create a new instance for my restaurant delivery service",create_instance
"how do i create an instance for my consulting business",create_instance
"i need to create multiple instances to manage different clients",create_instance
"can you help me create an instance for my real estate business",create_instance
"i want to create a whatsapp instance for my fitness coaching",create_instance
"how can i create an instance that supports multiple languages",create_instance
"i'd like to create an instance for seasonal campaign management",create_instance
"can you guide me on creating an instance with custom settings",create_instance
"i need to create an instance for my nonprofit organization",create_instance
"how do i create an instance optimized for bulk messaging",create_instance
"i want to create dedicated instances for each franchise location",create_instance
"i need to delete the whatsapp instance for my closed store location",delete_instance
"can you help me remove instances that are no longer in use",delete_instance
"how do i delete my test instance now that i'm in production",delete_instance
"i'd like to delete instances associated with old phone numbers",delete_instance
"can you guide me on deleting instances to free up my subscription",delete_instance
"i want to delete all demo instances and keep only active ones",delete_instance
"how can i delete an instance that's been disconnected for months",delete_instance
"i need to delete instances from a failed integration attempt",delete_instance
"can you show me how to delete specific instances by id",delete_instance
"i'd like to delete my old instance before creating a new one",delete_instance
"how do i delete instances for employees who left the company",delete_instance
"i need to delete duplicate instances created by mistake",delete_instance
"can you help me delete instances and recover the phone numbers",delete_instance
"i want to delete seasonal instances after the campaign ends",delete_instance
"how can i delete an instance without losing contact information",delete_instance
"i'd like to delete all inactive instances from my account",delete_instance
"can you guide me on bulk deleting multiple instances",delete_instance
"i need to delete an instance that was compromised",delete_instance
"how do i delete instances associated with archived projects",delete_instance
"i want to delete trial instances and upgrade to paid ones",delete_instance
"i need to edit my instance name to match our rebranded company",edit_instance
"can you help me modify instance settings for better deliverability",edit_instance
"how do i edit my instance to update the webhook configuration",edit_instance
"i'd like to edit instance details to reflect current business info",edit_instance
"can you guide me on editing instance settings for compliance",edit_instance
"i want to edit my instance to enable advanced features",edit_instance
"how can i edit multiple instances with the same configuration",edit_instance
"i need to edit my instance to change the sending speed",edit_instance
"can you show me how to edit instance metadata",edit_instance
"i'd like to edit my instance to improve performance metrics",edit_instance
"how do i edit an instance to add new administrators",edit_instance
"i need to edit instance settings to adjust rate limits",edit_instance
"can you help me edit my instance for better security",edit_instance
"i want to edit instance names to follow naming conventions",edit_instance
"how can i edit an instance to change its assigned phone number",edit_instance
"i'd like to edit instance configurations for seasonal campaigns",edit_instance
"can you guide me on editing instance api keys",edit_instance
"i need to edit my instance to enable message templates",edit_instance
"how do i edit instances to standardize settings across the board",edit_instance
"i want to edit my instance to customize automatic responses",edit_instance
"i need to create contact groups for my product categories",create_group
"can you help me create groups to segment customers by purchase behavior",create_group
"how do i create groups for different email campaign segments",create_group
"i'd like to create groups based on customer lifetime value",create_group
"can you guide me on creating groups for geographic targeting",create_group
"i want to create groups for customers at different funnel stages",create_group
"how can i create groups to organize leads by source",create_group
"i need to create groups for a/b testing my messages",create_group
"can you show me how to create groups dynamically based on behavior",create_group
"i'd like to create groups for active vs inactive customers",create_group
"how do i create groups for different subscription tiers",create_group
"i need to create groups based on customer preferences",create_group
"can you help me create groups for seasonal shoppers",create_group
"i want to create groups to separate wholesale from retail customers",create_group
"how can i create groups for different age demographics",create_group
"i'd like to create groups for customers who need re-engagement",create_group
"can you guide me on creating smart groups with filters",create_group
"i need to create groups for customers by industry vertical",create_group
"how do i create groups for personalized marketing campaigns",create_group
"i want to create groups to manage customer journey stages",create_group
"i need to edit my vip group to add new qualified members",edit_group
"can you help me modify group criteria to be more specific",edit_group
"how do i edit groups to reflect updated customer segments",edit_group
"i'd like to edit my promotional group to exclude unsubscribers",edit_group
"can you guide me on editing group membership rules",edit_group
"i want to edit groups to align with new marketing strategy",edit_group
"how can i edit a group to change its targeting parameters",edit_group
"i need to edit groups to remove outdated contacts",edit_group
"can you show me how to edit group names for clarity",edit_group
"i'd like to edit groups to split large segments into smaller ones",edit_group
"how do i edit a group to merge duplicate members",edit_group
"i need to edit groups to update demographic information",edit_group
"can you help me edit groups to improve campaign accuracy",edit_group
"i want to edit my groups to reflect seasonal changes",edit_group
"how can i edit groups to add contacts from recent imports",edit_group
"i'd like to edit group descriptions to better explain their purpose",edit_group
"can you guide me on editing groups in bulk",edit_group
"i need to edit groups to ensure data accuracy",edit_group
"how do i edit a group to change its parent category",edit_group
"i want to edit groups to optimize for better engagement",edit_group
"i need to delete customer groups from last year's campaigns",delete_group
"can you help me remove groups that are no longer needed",delete_group
"how do i delete test groups created during setup",delete_group
"i'd like to delete groups with zero members",delete_group
"can you guide me on deleting groups safely",delete_group
"i want to delete all temporary campaign groups",delete_group
"how can i delete groups without affecting contacts",delete_group
"i need to delete duplicate groups created by accident",delete_group
"can you show me how to delete groups in bulk",delete_group
"i'd like to delete groups associated with discontinued products",delete_group
"how do i delete seasonal groups after the season ends",delete_group
"i need to delete groups created by former team members",delete_group
"can you help me delete unused groups to declutter",delete_group
"i want to delete groups that are causing segmentation confusion",delete_group
"how can i delete groups and reassign their members",delete_group
"i'd like to delete old segmentation groups",delete_group
"can you guide me on deleting groups permanently",delete_group
"i need to delete groups from archived campaigns",delete_group
"how do i delete groups that are no longer accurate",delete_group
"i want to delete all groups except my core segments",delete_group
"what exactly can i do with this whatsapp business platform",what_for
"can you explain how chattea helps with customer communication",what_for
"i want to understand what features are included in this service",what_for
"what makes this platform useful for my business",what_for
"can you tell me about the whatsapp api capabilities",what_for
"how does this platform help with marketing automation",what_for
"what are the main benefits of using chattea",what_for
"can you describe the bulk messaging functionality",what_for
"what can this platform do that regular whatsapp can't",what_for
"i'd like to know how this helps manage customer relationships",what_for
"can you explain the contact management features",what_for
"what is the purpose of having multiple instances",what_for
"can you tell me about automation and scheduling capabilities",what_for
"what problems does this platform solve for businesses",what_for
"i want to know how this integrates with my existing systems",what_for
"can you explain what makes chattea different",what_for
"what are all the features available on this platform",what_for
"can you describe how the whatsapp business api works here",what_for
"what can i achieve using this service",what_for
"i'd like to understand the full scope of capabilities",what_for
"what's the monthly cost for your basic plan",pricing
"can you tell me about volume discounts for messaging",pricing
"how much does the enterprise plan cost",pricing
"i'd like to see a comparison of all pricing tiers",pricing
"can you explain what's included in each subscription level",pricing
"what are the costs for additional users or seats",pricing
"how does billing work for this service",pricing
"can you tell me about any promotional pricing",pricing
"what's the difference in price between monthly and annual billing",pricing
"i want to know if there are any setup fees",pricing
"can you provide a detailed price breakdown",pricing
"how much would it cost for 10000 messages per month",pricing
"what payment options do you accept",pricing
"can you tell me about your refund policy",pricing
"i'd like to know the pricing for API access",pricing
"how much does it cost to add extra whatsapp numbers",pricing
"can you explain the pricing structure clearly",pricing
"what's included in the free tier if you have one",pricing
"i want to know about costs for international messaging",pricing
"can you tell me if there are any hidden charges",pricing
"i need help setting up my account",contact
"can you provide support contact information",contact
"how do i reach technical support",contact
"i'd like to speak with someone about my issue",contact
"can you give me the customer service email",contact
"what's the best way to get help quickly",contact
"how can i contact your sales team",contact
"i need to report a problem with my account",contact
"can you tell me your support hours",contact
"what channels can i use to reach support",contact
"i'd like to know if you offer live chat",contact
"how do i submit a support ticket",contact
"can you provide contact details for billing questions",contact
"i need urgent help with a technical issue",contact
"what's the email for customer support",contact
"how can i escalate my support request",contact
"can you tell me how to contact your team",contact
"i'd like to speak with a representative",contact
"what's the phone number for support",contact
"how do i get in touch for partnership inquiries",contact
"okay",unknown
"sure",unknown
"alright",unknown
"msg blast",send_message
"push notification to all",send_message
"mass whatsapp send",send_message
"bulk wa message",send_message
"send notification broadcast",send_message
"message everyone now",send_message
"whatsapp bulk send feature",send_message
"how to mass message on whatsapp",send_message
"send announcement to all customers",send_message
"broadcast promo message",send_message
"message all my clients",send_message
"how to send to multiple numbers",send_message
"bulk sms whatsapp",send_message
"send campaign message",send_message
"blast message whatsapp",send_message
"message distribution to contacts",send_message
"whatsapp marketing message send",send_message
"send promotional blast",send_message
"notify all customers whatsapp",send_message
"bulk wa broadcast",send_message
"send to contact list",send_message
"mass messaging whatsapp",send_message
"send same msg to all",send_message
"whatsapp bulk notification",send_message
"broadcast msg feature",send_message
"send marketing blast",send_message
"message to all subscribers",send_message
"bulk customer notification",send_message
"send whatsapp campaign",send_message
"promotional message blast",send_message
"later message send",schedule_message
"set message time",schedule_message
"auto send message",schedule_message
"timed message broadcast",schedule_message
"message timer",schedule_message
"schedule wa message",schedule_message
"set scheduled broadcast",schedule_message
"automatic message send time",schedule_message
"delayed message send",schedule_message
"message automation schedule",schedule_message
"timed whatsapp send",schedule_message
"schedule msg campaign",schedule_message
"auto broadcast schedule",schedule_message
"set time for message",schedule_message
"future message send",schedule_message
"scheduled marketing message",schedule_message
"timer for bulk send",schedule_message
"automatic scheduled msg",schedule_message
"message queue schedule",schedule_message
"time delayed broadcast",schedule_message
"set auto send time",schedule_message
"schedule wa broadcast",schedule_message
"message scheduler feature",schedule_message
"timed bulk message",schedule_message
"schedule promo send",schedule_message
"auto timed message",schedule_message
"schedule message blast",schedule_message
"set future broadcast",schedule_message
"delayed wa message",schedule_message
"message send scheduler",schedule_message
"validate numbers",filter_number
"check whatsapp numbers",filter_number
"number validation tool",filter_number
"clean number list",filter_number
"verify whatsapp contacts",filter_number
"check valid numbers",filter_number
"number checker",filter_number
"validate contact list",filter_number
"clean contact database",filter_number
"check number validity",filter_number
"whatsapp number check",filter_number
"validate phone numbers",filter_number
"number verification",filter_number
"clean up numbers",filter_number
"check active whatsapp",filter_number
"number cleaner",filter_number
"validate wa numbers",filter_number
"contact verification",filter_number
"check contact validity",filter_number
"number database clean",filter_number
"verify contact numbers",filter_number
"filter bad contacts",filter_number
"check number format",filter_number
"validate mobile numbers",filter_number
"clean number database",filter_number
"check wa active",filter_number
"number format check",filter_number
"validate contacts db",filter_number
"clean phone numbers",filter_number
"verify wa numbers",filter_number
"new instance setup",create_instance
"add whatsapp instance",create_instance
"setup wa instance",create_instance
"new wa connection",create_instance
"instance creation",create_instance
"add new instance",create_instance
"setup whatsapp business",create_instance
"new instance config",create_instance
"create wa account",create_instance
"add business instance",create_instance
"setup new connection",create_instance
"instance setup wizard",create_instance
"new whatsapp setup",create_instance
"add instance account",create_instance
"create business wa",create_instance
"setup instance now",create_instance
"new wa business instance",create_instance
"add whatsapp connection",create_instance
"instance initialization",create_instance
"setup wa business",create_instance
"new instance wizard",create_instance
"create wa instance",create_instance
"add business connection",create_instance
"setup instance config",create_instance
"new wa account setup",create_instance
"create business instance",create_instance
"add instance setup",create_instance
"new connection config",create_instance
"instance creation wizard",create_instance
"setup whatsapp instance",create_instance
"remove instance",delete_instance
"delete wa instance",delete_instance
"remove connection",delete_instance
"delete business instance",delete_instance
"remove wa connection",delete_instance
"instance removal",delete_instance
"delete instance config",delete_instance
"remove business wa",delete_instance
"delete wa connection",delete_instance
"instance deletion",delete_instance
"remove whatsapp instance",delete_instance
"delete instance account",delete_instance
"remove wa instance",delete_instance
"instance cleanup",delete_instance
"delete connection config",delete_instance
"remove instance setup",delete_instance
"delete wa business",delete_instance
"instance termination",delete_instance
"remove instance account",delete_instance
"delete business connection",delete_instance
"cleanup instances",delete_instance
"remove old wa",delete_instance
"delete instance permanently",delete_instance
"instance uninstall",delete_instance
"remove wa setup",delete_instance
"delete old connection",delete_instance
"cleanup wa instances",delete_instance
"remove business instance",delete_instance
"delete connection permanently",delete_instance
"instance removal tool",delete_instance
"update instance",edit_instance
"modify instance config",edit_instance
"change instance settings",edit_instance
"edit wa instance",edit_instance
"update instance details",edit_instance
"modify connection",edit_instance
"change instance name",edit_instance
"edit instance config",edit_instance
"update wa settings",edit_instance
"modify business instance",edit_instance
"change instance info",edit_instance
"edit connection settings",edit_instance
"update instance setup",edit_instance
"modify wa instance",edit_instance
"change instance details",edit_instance
"edit business wa",edit_instance
"update connection config",edit_instance
"modify instance details",edit_instance
"change wa settings",edit_instance
"edit instance setup",edit_instance
"update business instance",edit_instance
"modify connection config",edit_instance
"change instance config",edit_instance
"edit wa settings",edit_instance
"update instance info",edit_instance
"modify instance setup",edit_instance
"change business settings",edit_instance
"edit connection details",edit_instance
"update wa instance",edit_instance
"modify settings config",edit_instance
"new group setup",create_group
"add contact group",create_group
"create customer segment",create_group
"setup contact group",create_group
"new group creation",create_group
"add group segment",create_group
"create contact list",create_group
"setup customer group",create_group
"new segment creation",create_group
"add customer group",create_group
"create group list",create_group
"setup group segment",create_group
"new contact group",create_group
"add group list",create_group
"create segment group",create_group
"setup list group",create_group
"new customer group",create_group
"add contact segment",create_group
"create group setup",create_group
"setup segment list",create_group
"new group list",create_group
"add segment group",create_group
"create customer list",create_group
"setup contact segment",create_group
"new list group",create_group
"add group creation",create_group
"create contact segment",create_group
"setup customer segment",create_group
"new segment list",create_group
"add list group",create_group
"update group",edit_group
"modify group settings",edit_group
"change group name",edit_group
"edit group list",edit_group
"update group members",edit_group
"modify contact group",edit_group
"change group details",edit_group
"edit customer group",edit_group
"update group config",edit_group
"modify group details",edit_group
"change group settings",edit_group
"edit group segment",edit_group
"update contact group",edit_group
"modify group list",edit_group
"change group members",edit_group
"edit list group",edit_group
"update segment group",edit_group
"modify customer group",edit_group
"change group config",edit_group
"edit contact group",edit_group
"update group details",edit_group
"modify segment list",edit_group
"change customer group",edit_group
"edit group members",edit_group
"update list group",edit_group
"modify group config",edit_group
"change segment group",edit_group
"edit group info",edit_group
"update customer group",edit_group
"modify list group",edit_group
"remove group",delete_group
"delete contact group",delete_group
"remove customer group",delete_group
"delete group list",delete_group
"remove segment group",delete_group
"delete customer segment",delete_group
"remove group segment",delete_group
"delete list group",delete_group
"remove contact segment",delete_group
"delete group setup",delete_group
"remove list segment",delete_group
"delete segment list",delete_group
"remove customer list",delete_group
"delete contact list",delete_group
"remove group list",delete_group
"delete group config",delete_group
"remove segment list",delete_group
"delete customer list",delete_group
"remove group config",delete_group
"delete group permanently",delete_group
"remove contact list",delete_group
"delete list segment",delete_group
"remove group permanently",delete_group
"delete segment group",delete_group
"remove customer segment",delete_group
"delete group deletion",delete_group
